Jogo	Bola1	Bola2	Bola3	Bola4	Bola5	Bola6	Bola7	Bola8	Bola9	Bola10	Bola11	Bola12	Bola13	Bola14	Bola15
J1666	1	2	5	6	8	9	10	12	13	14	17	20	21	24	25
J1667	1	2	3	4	8	10	11	13	16	18	20	22	23	24	25
J1668	4	5	6	8	11	12	14	16	17	18	20	21	23	24	25
J1669	1	2	3	5	6	7	8	9	12	16	17	20	21	23	25
J1670	1	2	3	4	7	11	13	14	16	17	20	21	22	23	25
J1671	1	3	4	5	8	9	10	12	14	15	18	19	21	22	25
J1672	2	3	5	6	8	9	11	17	18	20	21	22	23	24	25
J1673	1	2	4	5	7	9	11	12	15	17	19	20	23	24	25
J1674	1	2	4	5	9	10	11	12	15	19	20	21	22	23	24
J1675	1	2	3	5	7	8	9	12	14	19	20	21	22	23	25
J1676	3	4	8	9	10	12	13	14	15	16	18	20	23	24	25
J1677	1	4	5	6	9	11	12	14	15	16	17	18	19	20	22
J1678	1	3	4	5	6	8	9	14	16	18	19	20	22	23	24
J1679	5	7	8	9	10	11	12	14	15	16	17	19	20	21	23
J1680	1	2	3	7	8	10	11	12	13	14	18	20	21	23	25
J1681	1	2	3	7	8	10	11	12	15	16	17	20	22	23	25
J1682	1	4	5	6	7	9	12	13	15	17	18	19	20	21	25
J1683	1	2	3	5	9	10	11	13	15	16	17	18	23	24	25
J1684	2	4	7	9	10	12	13	14	15	16	17	22	23	24	25
J1685	1	2	3	5	6	7	11	12	14	16	17	19	21	22	24
J1686	2	4	5	6	9	10	13	15	17	18	19	20	22	23	24
J1687	1	2	3	4	6	7	9	10	14	16	17	18	19	20	24
J1688	1	3	4	5	6	7	8	10	13	15	19	21	22	24	25
J1689	1	2	6	7	9	10	11	13	14	16	17	18	19	22	23
J1690	1	2	4	5	7	8	10	13	15	16	19	20	22	23	25
J1691	1	2	3	4	5	7	8	10	11	12	13	15	16	18	19
J1692	3	5	6	7	10	12	14	15	17	18	20	22	23	24	25
J1693	1	3	4	6	7	8	11	14	16	17	19	20	21	22	23
J1694	1	2	3	4	5	9	11	12	13	17	18	19	20	23	24
J1695	1	4	5	9	11	13	14	17	18	20	21	22	23	24	25
J1696	2	4	5	7	8	10	12	13	14	16	17	18	19	23	24
J1697	3	4	6	7	10	13	17	18	19	20	21	22	23	24	25
J1698	2	3	4	5	8	9	13	14	16	18	19	20	21	22	25
J1699	4	5	6	8	9	10	13	14	15	16	19	21	23	24	25
J1700	1	2	3	6	7	8	12	13	14	16	20	21	22	23	24
J1701	1	2	3	5	6	7	8	10	13	16	17	18	20	21	22
J1702	3	4	5	7	8	10	11	14	15	16	17	18	19	22	25
J1703	1	3	6	8	9	10	12	13	14	15	16	17	18	19	22
J1704	2	4	6	7	9	10	11	12	13	14	16	18	19	20	22
J1705	2	3	4	5	9	12	14	16	17	18	19	20	21	23	24
J1706	2	3	4	5	7	8	9	12	13	14	15	17	18	20	21
J1707	2	5	9	10	11	12	13	16	17	18	19	21	22	23	25
J1708	1	2	3	4	6	7	8	9	10	12	13	14	17	18	22
J1709	1	3	4	5	11	12	13	15	18	19	20	21	22	23	24
J1710	2	4	5	6	7	9	10	11	12	17	20	21	22	24	25
J1711	1	2	3	4	5	8	10	11	13	14	18	19	20	21	23
J1712	1	3	5	6	7	10	13	14	15	16	17	18	23	24	25
J1713	1	4	8	9	10	12	13	15	16	17	19	20	21	23	24
J1714	1	3	5	6	7	8	10	14	15	18	19	21	22	23	24
J1715	1	2	4	6	8	11	13	16	17	18	19	21	22	24	25
J1716	1	3	4	5	7	10	11	12	13	16	17	22	23	24	25
J1717	1	3	4	5	7	8	9	10	11	14	15	21	22	23	24
J1718	2	3	5	6	7	8	10	11	12	17	18	20	21	22	24
J1719	2	3	4	6	10	11	13	15	17	18	20	21	23	24	25
J1720	2	3	4	9	10	11	13	15	17	18	20	22	23	24	25
J1721	1	3	4	5	6	8	11	13	14	15	16	19	21	24	25
J1722	2	4	5	7	8	11	12	14	15	17	19	21	22	23	25
J1723	1	2	4	6	7	10	11	12	13	14	17	18	19	21	22
J1724	5	6	7	9	10	11	12	13	15	16	18	20	21	22	23
J1725	1	5	6	8	12	13	14	15	18	19	21	22	23	24	25
J1726	1	3	5	6	8	10	11	12	14	15	17	19	20	22	25
J1727	1	2	5	6	7	9	10	13	14	15	16	20	21	22	24
J1728	2	3	5	6	7	8	9	10	11	12	14	15	17	21	22
J1729	1	2	4	6	8	9	10	11	12	14	16	18	21	24	25
J1730	1	7	8	10	12	13	14	15	16	18	19	22	23	24	25
J1731	1	3	5	7	8	9	10	13	14	17	19	20	22	24	25
J1732	1	3	5	9	10	12	13	14	17	18	19	20	21	22	24
J1733	1	2	4	5	8	9	12	13	14	15	16	19	21	23	25
J1734	1	2	3	6	7	8	10	11	15	16	17	21	22	24	25
J1735	1	2	3	6	10	12	13	14	15	19	20	21	23	24	25
J1736	3	6	7	9	11	12	13	15	16	18	19	22	23	24	25
J1737	2	4	5	6	10	11	12	15	16	18	19	20	22	24	25
J1738	1	3	6	9	10	13	14	17	18	19	20	21	22	23	24
J1739	2	3	4	5	6	7	8	11	12	14	16	19	20	22	24
J1740	1	2	3	4	5	6	8	9	10	11	16	18	19	22	24
J1741	1	5	8	11	12	15	16	17	18	19	20	21	22	23	25
J1742	1	4	6	8	9	10	12	14	15	16	17	18	20	21	25
J1743	5	6	7	8	10	11	13	15	17	18	19	21	22	24	25
J1744	1	5	6	10	11	12	13	15	17	18	19	20	21	23	24
J1745	2	3	4	6	7	8	9	10	11	16	18	20	21	24	25
J1746	3	4	6	7	8	9	10	11	12	15	16	19	22	23	25
J1747	1	4	5	6	7	8	10	13	15	16	17	19	20	21	25
J1748	1	3	5	6	7	9	10	11	12	17	18	19	21	22	25
J1749	2	4	6	9	12	13	15	16	19	20	21	22	23	24	25
J1750	1	4	6	7	10	12	13	16	17	18	19	20	22	23	24
J1751	1	3	4	6	7	9	10	12	13	15	18	19	22	24	25
J1752	1	3	4	6	7	8	9	12	13	15	16	17	18	20	22
J1753	1	2	3	5	6	8	9	12	13	15	17	21	22	24	25
J1754	1	2	3	4	5	10	12	13	14	15	17	20	21	24	25
J1755	1	2	3	8	9	11	13	16	18	19	20	21	22	23	25
J1756	1	2	5	6	7	8	12	13	16	17	19	21	22	23	24
J1757	1	3	4	7	10	13	14	15	17	18	20	21	22	23	25
J1758	1	2	4	7	8	9	10	12	13	14	17	19	20	22	23
J1759	1	2	3	4	5	6	8	10	14	15	16	18	19	22	23
J1760	1	3	4	5	6	7	12	14	15	16	18	20	23	24	25
J1761	1	2	3	5	6	9	10	11	13	17	18	19	20	21	25
J1762	1	2	5	6	7	8	12	15	16	17	20	21	22	23	25
J1763	1	2	3	4	5	8	9	10	11	13	14	15	16	21	24
J1764	1	2	4	6	7	10	12	14	15	16	17	19	20	23	25
J1765	1	2	3	4	5	8	9	11	13	14	17	18	21	22	25
J1766	1	3	7	8	9	10	11	12	13	14	15	16	20	21	23
J1767	2	4	5	6	7	9	10	11	15	16	19	20	23	24	25
J1768	1	2	4	6	10	12	14	17	18	19	20	22	23	24	25
J1769	1	3	5	7	8	10	12	13	14	16	17	18	20	23	25
J1770	2	4	5	7	11	12	14	15	18	19	20	21	22	23	25
J1771	2	6	7	10	11	13	15	16	17	18	19	21	23	24	25
J1772	1	3	4	5	7	9	10	13	14	16	19	20	21	24	25
J1773	1	2	5	8	9	10	13	15	16	17	18	19	21	24	25
J1774	3	7	9	10	12	13	14	15	17	19	20	22	23	24	25
J1775	3	6	7	8	9	11	12	14	15	16	17	18	19	20	23
J1776	2	3	4	6	7	11	12	13	17	18	19	22	23	24	25
J1777	2	4	6	8	10	12	14	15	16	18	19	20	21	24	25
J1778	1	3	5	6	8	9	10	11	13	16	18	19	21	23	24
J1779	2	3	4	6	8	9	15	18	19	20	21	22	23	24	25
J1780	3	4	5	6	8	9	10	11	13	14	15	16	17	22	25
J1781	1	4	5	7	8	9	10	11	15	16	18	19	20	21	22
J1782	1	2	3	7	8	12	13	14	15	17	18	19	20	22	25
J1783	3	4	8	10	11	12	14	15	18	20	21	22	23	24	25
J1784	1	3	4	7	9	10	11	13	14	17	18	19	22	23	25
J1785	1	4	5	6	7	8	9	11	14	16	17	19	21	23	25
J1786	1	3	4	5	6	7	12	16	17	18	20	21	22	23	24
J1787	1	2	4	6	7	10	11	12	14	18	19	20	21	23	25
J1788	1	2	6	7	9	10	11	13	14	15	17	18	19	20	23
J1789	1	3	5	8	9	11	13	14	15	17	19	21	22	24	25
J1790	1	2	3	6	8	11	12	13	15	17	18	21	23	24	25
J1791	1	2	4	5	7	8	10	13	15	17	18	19	20	22	24
J1792	2	3	6	7	9	10	13	14	15	16	17	21	22	24	25
J1793	1	2	3	5	6	10	11	13	16	18	19	20	21	23	24
J1794	3	4	5	7	8	10	11	13	16	18	19	21	22	24	25
J1795	2	4	7	8	9	10	13	16	17	18	19	22	23	24	25
J1796	1	3	5	9	10	12	15	16	18	19	20	21	23	24	25
J1797	3	5	6	7	9	10	11	14	15	16	17	18	19	24	25
J1798	2	3	4	5	7	9	12	13	14	15	16	19	20	21	23
J1799	2	3	4	5	8	10	11	12	15	18	20	22	23	24	25
J1800	1	2	5	6	7	8	10	12	13	14	15	16	20	21	22
J1801	1	4	5	7	10	12	13	15	17	18	19	20	22	23	24
J1802	1	2	5	8	11	12	14	15	16	19	20	21	23	24	25
J1803	3	4	5	6	7	9	11	15	17	18	19	20	21	23	24
J1804	1	5	8	9	10	11	13	14	15	17	19	20	22	24	25
J1805	1	2	4	5	6	9	10	14	15	16	18	20	22	23	24
J1806	1	2	4	5	7	9	11	14	15	16	19	20	21	23	25
J1807	1	2	3	5	7	8	9	13	14	17	18	19	20	24	25
J1808	3	5	7	8	11	12	13	15	16	18	19	20	22	24	25
J1809	1	2	4	5	6	9	13	14	16	17	18	20	23	24	25
J1810	1	3	4	6	7	9	12	13	14	16	19	21	22	24	25
J1811	2	3	4	5	6	7	8	10	12	13	14	18	20	21	24
J1812	2	4	6	7	9	11	12	13	18	19	20	21	23	24	25
J1813	1	2	4	5	7	8	11	13	14	15	16	17	20	23	25
J1814	1	2	3	5	7	12	14	15	16	18	19	21	23	24	25
J1815	3	6	7	10	11	12	13	14	15	18	19	20	21	24	25
J1816	1	2	4	6	7	8	9	11	13	14	15	16	18	20	21
J1817	1	4	7	9	10	11	14	15	16	17	18	21	22	23	24
J1818	1	4	5	6	8	9	10	11	14	15	16	19	21	23	24
J1819	1	6	9	10	11	12	13	14	15	16	17	18	19	20	23
J1820	1	4	5	7	10	13	14	16	17	18	19	20	21	22	25
J1821	2	3	4	5	7	9	10	13	14	16	17	19	20	21	25
J1822	1	4	6	9	12	13	14	16	17	18	19	20	21	24	25
J1823	3	5	6	7	8	9	10	12	13	15	16	17	18	19	22
J1824	2	5	6	8	9	11	13	14	16	17	18	20	21	23	25
J1825	1	3	7	8	9	10	11	14	15	16	17	20	21	22	23
J1826	1	2	5	7	8	9	10	11	12	13	14	19	21	22	25
J1827	1	3	4	6	7	10	12	13	14	17	18	19	21	22	24
J1828	1	2	5	6	7	8	9	11	12	13	15	19	21	23	24
J1829	2	3	4	5	7	10	11	13	15	16	19	21	22	23	24
J1830	1	3	5	8	10	11	12	14	17	18	19	20	22	23	24
J1831	2	4	5	8	9	10	12	14	16	18	19	20	21	22	23
J1832	2	7	8	9	10	11	16	18	19	20	21	22	23	24	25
J1833	1	7	9	11	12	14	15	16	18	19	20	21	23	24	25
J1834	2	5	6	8	12	13	14	15	17	18	19	20	21	22	23
J1835	1	4	6	7	11	13	14	15	16	18	20	21	22	23	24
J1836	1	3	4	6	7	8	9	12	14	15	17	18	19	24	25
J1837	1	4	5	6	8	9	11	12	13	14	15	16	21	24	25
J1838	1	3	5	8	9	10	12	15	16	18	20	21	22	23	25
J1839	1	3	4	6	7	8	9	14	15	17	18	19	23	24	25
J1840	2	3	6	7	10	11	12	13	14	15	16	17	19	21	24
J1841	1	2	3	4	6	7	8	11	12	13	17	18	21	22	25
J1842	3	4	5	6	9	11	12	13	14	16	17	19	20	21	23
J1843	4	6	7	8	11	12	14	15	16	17	19	20	21	22	24
J1844	1	3	5	6	7	8	11	12	14	15	16	17	21	23	25
J1845	3	4	5	6	8	10	11	14	15	17	18	19	20	21	23
J1846	1	2	3	9	10	11	12	14	15	18	19	20	22	24	25
J1847	1	2	3	5	7	8	9	14	15	17	18	19	20	23	24
J1848	2	3	7	8	9	11	13	15	16	17	18	20	21	22	24
J1849	1	5	9	11	12	13	14	17	18	19	21	22	23	24	25
J1850	4	5	7	10	11	12	14	15	16	18	20	21	23	24	25
J1851	1	5	6	7	8	9	10	11	13	16	19	20	22	23	25
J1852	1	3	6	9	10	12	13	17	18	19	20	21	23	24	25
J1853	1	3	5	9	10	11	13	14	15	16	17	20	22	23	24
J1854	3	4	5	6	8	11	13	14	15	16	17	18	20	22	24
J1855	1	4	5	7	11	12	13	14	15	16	17	20	23	24	25
J1856	1	3	4	7	8	10	11	12	13	16	17	18	20	21	23
J1857	2	4	6	7	8	9	14	15	16	17	20	22	23	24	25
J1858	2	3	4	7	8	9	11	13	15	17	18	20	21	22	25
J1859	3	6	7	8	9	12	13	16	17	19	20	21	22	24	25
J1860	1	2	3	4	5	10	11	15	17	18	19	21	22	23	24
J1861	2	3	5	6	7	8	9	13	14	16	18	22	23	24	25
J1862	2	3	4	5	7	10	11	13	16	18	19	20	21	23	24
J1863	2	3	4	5	6	8	9	10	14	16	18	21	22	24	25
J1864	2	3	6	7	8	9	10	12	14	16	18	20	21	24	25
J1865	2	3	5	6	7	10	11	12	14	17	19	20	21	24	25
J1866	1	2	3	4	5	10	11	12	13	14	16	20	21	23	25
J1867	1	2	4	5	6	7	8	9	12	13	15	16	17	18	25
J1868	1	2	4	5	6	8	10	11	13	14	16	17	19	21	24
J1869	1	2	4	10	11	13	14	15	17	18	21	22	23	24	25
J1870	1	2	3	4	6	7	10	15	16	18	20	21	22	24	25
J1871	1	2	4	5	6	7	8	11	13	14	18	20	22	23	24
J1872	1	2	6	8	9	13	14	15	17	19	20	21	22	23	25
J1873	1	4	5	7	8	9	10	11	12	14	15	17	19	21	23
J1874	1	5	6	8	9	10	13	14	17	19	20	21	22	24	25
J1875	1	3	4	5	7	8	13	14	16	18	19	21	22	23	24
J1876	1	2	3	4	7	8	11	13	16	18	19	20	22	23	24
J1877	2	4	8	9	11	12	13	14	15	18	19	21	23	24	25
J1878	1	2	3	4	5	6	8	10	12	15	17	19	23	24	25
J1879	2	4	5	6	8	10	11	13	15	16	19	20	21	24	25
J1880	1	4	5	6	7	9	11	13	15	18	19	20	22	23	24
J1881	1	3	4	5	10	14	15	16	17	18	19	21	23	24	25
J1882	1	3	4	5	8	9	11	12	13	14	15	16	22	23	24
J1883	1	2	3	4	5	8	11	13	15	16	17	18	21	22	23
J1884	1	2	3	5	6	7	8	9	11	12	14	16	17	23	25
J1885	1	3	5	8	9	10	11	12	14	17	18	21	22	23	25
J1886	1	2	3	6	9	11	12	14	15	16	19	20	21	22	25
J1887	1	3	4	6	7	8	9	10	11	12	14	16	17	18	22
J1888	2	4	6	7	8	11	12	14	17	18	20	22	23	24	25
J1889	1	2	4	6	7	11	13	14	15	19	20	22	23	24	25
J1890	1	2	4	5	7	8	9	10	11	13	15	16	17	21	23
J1891	3	4	6	7	11	14	15	16	19	20	21	22	23	24	25
J1892	1	3	5	6	7	8	9	10	11	19	20	21	23	24	25
J1893	2	3	4	5	7	9	10	14	15	16	19	20	21	22	25
J1894	2	4	5	8	9	11	12	15	16	17	18	19	21	22	25
J1895	1	2	3	4	6	8	9	10	13	14	19	22	23	24	25
J1896	1	2	3	6	8	9	12	15	16	17	18	20	21	22	24
J1897	1	3	4	5	7	8	12	13	14	15	16	17	20	21	24
J1898	5	6	8	9	10	12	13	14	16	18	19	20	21	22	23
J1899	1	3	5	6	9	10	11	14	15	16	17	18	19	20	23
J1900	1	5	6	7	8	10	11	12	13	16	17	18	19	22	25
J1901	2	3	4	5	9	10	12	13	14	15	16	17	18	19	20
J1902	1	2	4	5	6	8	9	11	12	15	16	17	22	23	25
J1903	4	6	7	8	9	10	12	14	15	16	19	20	21	23	24
J1904	1	6	7	8	10	11	12	13	14	15	17	18	20	23	25
J1905	1	3	6	8	9	11	12	15	16	17	18	19	21	23	24
J1906	1	2	3	4	6	7	10	11	14	16	17	18	23	24	25
J1907	1	3	4	5	9	10	13	15	16	17	19	21	23	24	25
J1908	2	4	6	7	8	12	13	14	16	17	20	22	23	24	25
J1909	2	3	4	5	6	8	9	10	11	12	14	17	18	22	25
J1910	2	3	4	7	9	10	12	13	14	15	16	18	22	23	25
J1911	1	2	4	5	8	11	12	13	14	15	19	21	22	24	25
J1912	2	5	6	7	8	9	10	14	16	18	20	21	22	23	24
J1913	2	5	6	7	8	9	10	11	12	14	16	19	20	24	25
J1914	2	4	5	8	10	12	13	14	15	17	18	19	20	21	25
J1915	2	4	8	10	11	12	13	15	16	17	19	20	21	22	25
J1916	4	5	6	7	8	10	11	13	15	18	19	20	23	24	25
J1917	1	2	3	4	10	13	14	15	17	19	20	21	23	24	25
J1918	2	4	5	6	7	9	10	11	12	17	18	19	20	22	24
J1919	1	2	3	5	6	9	10	11	15	19	20	21	22	23	24
J1920	2	4	6	9	10	11	12	13	14	17	18	20	21	22	25
J1921	2	3	4	5	6	7	8	9	10	13	15	16	18	21	24
J1922	2	3	4	5	6	7	8	10	12	16	17	18	19	23	25
J1923	1	4	5	7	10	11	12	14	17	19	20	22	23	24	25
J1924	2	3	8	9	10	11	12	13	14	17	18	22	23	24	25
J1925	1	2	3	4	5	6	7	9	13	14	16	18	20	21	23
J1926	1	4	5	6	9	10	13	14	15	16	17	18	21	23	24
J1927	1	2	4	5	8	10	11	13	15	17	18	21	22	23	24
J1928	1	2	3	5	6	7	8	9	10	15	16	19	23	24	25
J1929	1	2	3	4	7	8	9	10	11	13	15	19	20	22	25
J1930	1	2	4	5	7	8	10	13	14	16	17	21	22	23	24
J1931	3	4	5	6	7	9	10	11	12	14	16	18	19	22	23
J1932	2	4	6	8	9	10	11	12	14	16	17	19	20	22	24
J1933	1	7	9	10	11	12	13	16	19	20	21	22	23	24	25
J1934	1	2	3	4	5	7	8	9	10	11	12	20	23	24	25
J1935	1	3	5	6	7	8	10	12	15	16	17	18	22	23	24
J1936	2	3	4	5	6	8	11	13	14	15	17	19	20	21	25
J1937	3	4	5	6	9	10	11	12	15	17	19	21	22	23	24
J1938	3	4	6	7	8	10	11	12	16	18	19	20	21	22	25
J1939	2	3	4	6	7	9	10	11	12	13	19	20	22	23	24
J1940	1	5	8	10	11	12	13	15	17	18	21	22	23	24	25
J1941	1	3	4	5	8	10	12	13	14	16	17	20	22	24	25
J1942	1	2	3	4	7	8	10	11	12	13	15	18	20	24	25
J1943	2	3	6	9	10	13	14	15	16	17	18	19	20	22	23
J1944	1	2	4	5	7	8	9	10	11	13	16	18	22	23	24
J1945	3	4	5	8	9	10	12	15	17	19	20	22	23	24	25
J1946	1	2	3	4	6	7	10	11	13	14	15	20	21	22	23
J1947	2	5	6	9	11	13	14	15	16	18	19	22	23	24	25
J1948	1	3	7	9	11	12	13	14	16	17	19	20	21	22	24
J1949	2	3	5	6	8	10	11	14	15	16	19	20	22	23	25
J1950	2	3	4	6	8	9	10	11	12	16	18	20	21	23	25
J1951	3	4	6	9	10	11	12	13	16	18	19	20	22	23	25
J1952	3	5	7	9	10	11	13	14	16	17	18	20	21	22	24
J1953	1	3	4	5	6	9	10	15	16	18	19	20	21	22	23
J1954	2	3	4	6	7	8	10	13	16	18	21	22	23	24	25
J1955	1	2	4	5	9	12	14	15	16	19	20	22	23	24	25
J1956	3	4	6	7	8	9	10	14	15	16	19	20	21	22	23
J1957	1	2	3	4	5	7	11	14	15	16	17	19	20	23	25
J1958	2	3	5	6	7	8	11	15	17	18	20	21	22	23	25
J1959	1	2	3	6	7	9	10	12	13	16	17	18	20	24	25
J1960	2	3	7	9	10	12	13	15	17	18	20	21	23	24	25
J1961	2	4	5	7	12	13	14	15	18	19	20	21	22	23	24
J1962	1	2	3	4	6	9	12	13	14	15	16	19	20	21	22
J1963	3	4	5	8	9	10	11	12	13	14	15	18	20	24	25
J1964	1	2	3	5	8	9	10	12	13	14	15	16	17	19	23
J1965	1	2	4	5	6	10	12	16	19	20	21	22	23	24	25
J1966	1	3	4	5	6	7	9	12	13	14	15	16	18	19	24
J1967	1	2	3	5	7	8	10	11	12	13	14	15	17	23	24
J1968	1	2	3	4	5	7	9	13	14	16	18	20	22	23	25
J1969	4	5	6	7	9	13	14	15	16	18	19	20	22	23	24
J1970	3	6	8	9	10	11	12	13	14	16	17	20	21	24	25
J1971	3	6	8	9	10	13	14	15	16	17	18	19	21	23	25
J1972	3	7	8	11	12	13	14	15	16	18	20	21	22	23	25
J1973	2	3	6	7	8	9	10	13	14	16	17	18	19	23	25
J1974	1	2	4	5	6	9	10	11	12	16	20	21	23	24	25
J1975	2	5	7	8	9	10	11	12	13	16	17	20	22	23	25
J1976	1	3	7	9	10	11	13	14	15	17	18	19	20	22	24
J1977	1	3	4	5	7	10	12	13	15	16	17	18	19	22	23
J1978	1	4	5	6	7	8	9	10	12	13	15	16	20	23	24
J1979	4	5	6	9	10	11	12	13	14	15	16	18	21	22	25
J1980	3	4	5	7	9	10	13	16	17	18	19	21	22	23	24
J1981	1	2	3	4	5	6	7	12	13	15	17	20	23	24	25
J1982	1	2	3	4	5	7	14	15	16	17	18	19	20	22	25
J1983	1	2	5	6	7	8	9	10	11	12	16	19	20	23	24
J1984	2	4	5	10	11	12	13	14	16	19	20	21	23	24	25
J1985	1	2	3	6	7	9	11	12	14	15	17	21	22	23	24
J1986	1	4	5	7	8	10	11	12	13	15	17	18	21	23	24
J1987	2	3	4	5	6	10	11	12	13	15	16	17	19	21	22
J1988	2	5	6	7	9	11	12	14	15	17	19	21	22	23	24
J1989	1	2	4	6	7	9	10	11	12	16	17	19	23	24	25
J1990	4	6	7	8	9	11	13	14	16	17	19	20	23	24	25
J1991	1	2	5	6	7	8	10	14	15	16	17	18	20	22	24
J1992	3	4	5	6	7	8	9	11	12	14	19	20	21	22	23
J1993	1	3	4	5	6	8	9	10	13	15	16	20	21	22	23
J1994	3	4	5	6	7	8	9	11	12	17	19	20	22	24	25
J1995	1	3	5	7	9	10	11	12	13	14	18	19	20	23	25
J1996	2	4	5	7	8	9	10	11	12	13	18	19	20	22	25
J1997	2	4	6	7	8	9	12	13	14	15	16	18	20	21	22
J1998	1	3	4	5	6	10	11	12	13	14	17	19	20	22	24
J1999	3	4	6	7	8	9	13	15	17	19	20	22	23	24	25
J2000	2	3	4	7	11	12	14	16	17	18	19	20	22	23	24
J2001	1	2	3	6	7	9	10	11	16	17	19	20	21	22	25
J2002	2	3	5	8	10	12	13	14	16	17	18	19	20	24	25
J2003	1	5	6	7	8	9	10	11	12	15	17	20	22	24	25
J2004	1	3	4	8	10	11	12	13	14	15	18	19	21	22	25
J2005	3	6	8	9	11	12	13	15	17	18	19	21	22	24	25
J2006	1	2	4	5	7	8	10	13	17	19	20	21	23	24	25
J2007	1	3	5	6	10	11	15	16	17	18	19	20	21	22	24
J2008	2	3	5	6	8	10	11	12	13	14	15	17	21	23	25
J2009	1	2	3	4	5	7	12	13	15	16	17	19	20	22	24
J2010	2	3	4	5	6	10	11	12	16	19	20	21	22	24	25
J2011	1	5	7	10	11	13	16	18	19	20	21	22	23	24	25
J2012	1	3	4	6	9	10	12	15	16	17	18	20	22	24	25
J2013	1	2	4	7	8	10	11	14	16	19	20	21	23	24	25
J2014	3	4	6	7	8	9	10	15	16	17	18	19	22	23	25
J2015	2	3	4	5	6	8	9	11	13	15	17	18	20	23	25
J2016	2	3	9	10	11	13	14	15	17	18	19	22	23	24	25
J2017	1	2	3	4	5	8	13	15	16	19	20	21	22	24	25
J2018	1	2	3	4	5	8	11	12	13	14	17	18	20	21	22
J2019	1	3	5	6	8	9	10	11	14	17	18	20	23	24	25
J2020	2	3	4	5	7	8	9	12	15	16	17	19	20	21	25
J2021	1	2	3	4	6	7	8	10	12	15	18	19	22	23	24
J2022	1	3	6	8	9	10	11	12	13	14	17	18	21	22	25
J2023	1	2	4	8	10	11	12	14	15	16	17	19	20	21	25
J2024	1	2	3	4	5	6	8	9	11	14	17	18	21	23	24
J2025	2	3	4	6	8	9	10	12	14	15	16	18	19	20	22
J2026	1	3	4	5	6	11	13	14	16	19	20	21	22	23	24
J2027	1	2	3	6	7	9	12	13	16	17	20	21	23	24	25
J2028	1	2	3	4	5	6	8	9	15	16	18	19	20	23	25
J2029	3	4	7	8	10	11	12	13	16	17	19	22	23	24	25
J2030	2	3	4	5	6	9	10	12	14	15	17	19	22	23	25
J2031	1	2	3	7	8	9	10	12	13	15	18	20	23	24	25
J2032	2	4	5	7	8	9	12	13	15	17	18	19	21	22	25
J2033	1	2	5	6	10	11	12	13	14	16	17	19	20	21	22
J2034	1	3	4	5	7	8	9	11	13	14	16	18	19	22	24
J2035	3	8	10	11	12	13	14	16	18	19	20	22	23	24	25
J2036	4	5	6	7	8	11	12	13	17	18	19	21	22	23	25
J2037	1	2	4	7	8	9	10	11	14	16	18	20	21	22	23
J2038	1	3	5	7	10	11	12	14	15	17	18	19	20	24	25
J2039	1	2	3	4	5	6	10	11	14	15	19	21	23	24	25
J2040	2	3	8	10	11	12	13	14	15	16	20	21	22	23	24
J2041	1	2	4	7	9	11	13	14	16	17	19	22	23	24	25
J2042	2	3	4	8	9	10	12	14	15	17	18	21	22	24	25
J2043	3	5	7	9	12	13	14	15	17	18	19	21	22	23	25
J2044	3	5	6	10	11	13	16	17	18	19	20	21	22	24	25
J2045	1	3	5	9	12	13	15	16	17	18	19	20	21	24	25
J2046	1	3	4	7	10	11	14	15	17	20	21	22	23	24	25
J2047	2	3	4	5	7	8	10	11	12	15	16	18	20	21	23
J2048	1	3	4	6	7	8	9	12	13	16	19	20	21	22	25
J2049	3	4	8	9	10	11	13	14	16	17	20	21	22	24	25
J2050	1	2	3	4	5	6	7	9	13	15	17	18	19	21	22
J2051	1	2	3	4	7	9	10	12	16	18	19	20	22	23	25
J2052	1	3	4	6	8	10	12	13	14	16	17	18	20	24	25
J2053	3	4	9	11	12	13	15	16	17	18	20	21	22	23	24
J2054	1	2	3	5	7	8	10	11	12	14	17	19	21	22	23
J2055	1	2	3	4	5	7	11	14	15	16	18	19	21	23	25
J2056	1	3	4	5	6	9	10	13	15	16	17	18	19	20	21
J2057	2	5	6	8	9	10	11	12	13	14	15	16	18	20	25
J2058	1	5	7	8	10	12	13	14	15	17	20	21	22	23	24
J2059	1	4	5	10	12	14	15	16	17	18	19	20	21	23	25
J2060	3	5	9	13	14	16	17	18	19	20	21	22	23	24	25
J2061	1	2	5	8	10	11	12	15	16	17	18	19	20	21	23
J2062	3	4	6	7	8	9	10	12	14	15	19	20	22	23	24
J2063	1	2	5	6	7	10	11	13	16	18	19	20	22	24	25
J2064	6	7	9	10	11	12	13	17	18	19	20	21	22	24	25
J2065	4	5	6	7	8	9	10	11	12	13	14	17	19	21	22
J2066	2	4	6	8	9	10	12	14	15	16	17	18	19	24	25
J2067	1	7	8	9	12	13	14	16	17	19	20	21	23	24	25
J2068	1	2	3	7	10	14	15	16	18	19	20	21	23	24	25
J2069	1	2	3	4	5	6	7	9	13	17	21	22	23	24	25
J2070	2	4	6	8	9	12	13	14	15	16	17	19	20	24	25
J2071	1	2	4	6	9	10	11	12	13	15	16	17	20	21	25
J2072	1	3	4	9	10	11	12	13	14	15	17	18	21	22	24
J2073	4	5	6	7	11	12	13	15	16	18	19	20	23	24	25
J2074	2	3	4	5	6	9	14	15	18	19	20	21	22	24	25
